Ticker,Pred_GRU,Rentabilidad,Dif_GRU,Sector
CAH,-6.029718399047852,24.759201716130917,30.78892011517877,healthcare
PGR,15.069884300231934,-15.990534727416032,31.060419027647967,financial-services
SWKS,-16.895675659179688,14.435583143242358,31.331258802422045,technology
POOL,18.231443405151367,-13.143738166596064,31.375181571747433,industrials
LMT,-16.360082626342773,15.02462143675691,31.384704063099683,industrials
BR,14.787172317504885,-16.96842840582355,31.75560072332843,technology
DDOG,-12.48714542388916,19.37966837476784,31.866813798657,technology
MAA,23.186349868774418,-8.759051019024417,31.945400887798833,real-estate
ALGN,31.440458297729492,-0.6413485351639922,32.081806832893484,healthcare
KKR,15.534394264221191,-16.672316851020284,32.206711115241475,financial-services
ODFL,29.05545234680176,-3.1977086972707363,32.25316104407249,industrials
NRG,-20.089513778686523,12.165513145244509,32.255026923931034,utilities
DD,-16.50992202758789,15.806331046357466,32.316253073945354,basic-materials
CHTR,22.83328437805176,-9.63753093710946,32.47081531516122,communication-services
CFG,-22.448640823364254,10.055742311436624,32.50438313480088,financial-services
JBL,-32.45712661743164,0.2182943727169418,32.67542099014858,technology
APTV,-9.44018268585205,23.252271599939615,32.69245428579167,consumer-cyclical
INCY,-13.175976753234863,19.539650901527143,32.71562765476201,healthcare
SBAC,18.99153709411621,-13.760499776546776,32.752036870662984,real-estate
TAP,22.12855529785156,-10.837126659988035,32.9656819578396,consumer-defensive
EFX,20.44365119934082,-12.562244490112818,33.00589568945364,industrials
AXP,-10.328974723815918,22.70349819750316,33.03247292131908,financial-services
WAT,-7.85964298248291,25.755397878962455,33.615040861445365,healthcare
SNPS,6.806225776672363,-26.84216548906887,33.64839126574123,technology
ICE,12.05681610107422,-21.97700032154009,34.03381642261431,financial-services
KHC,24.97898292541504,-9.247225335436154,34.226208260851195,consumer-defensive
BBY,-11.421971321105955,23.16899975998285,34.59097108108881,consumer-cyclical
MCK,-12.146937370300291,22.474193388786563,34.62113075908685,healthcare
IQV,-13.765708923339844,20.961168150494043,34.72687707383389,healthcare
AMT,21.18267250061035,-14.024223938061494,35.20689643867185,real-estate
MPWR,-9.057602882385254,26.171320121932993,35.22892300431825,technology
HPE,-15.239912986755373,20.33848059416965,35.57839358092502,technology
BAC,-15.937783241271973,19.651158848654948,35.58894208992692,financial-services
GS,-25.356679916381836,10.26143640398553,35.61811632036736,financial-services
CCI,21.69934844970703,-14.097804427611374,35.7971528773184,real-estate
SW,21.2083683013916,-14.86852165187344,36.07688995326504,consumer-cyclical
DRI,24.003089904785156,-12.121764506357373,36.12485441114253,consumer-cyclical
GEV,27.199554443359375,-9.363649401774223,36.5632038451336,industrials
OKE,25.3387393951416,-11.234768123727992,36.57350751886959,energy
CPAY,22.192806243896484,-14.499176977498973,36.69198322139546,technology
DELL,-15.31774616241455,21.397191631032577,36.71493779344713,technology
UNH,3.532893419265747,40.481001641378676,36.94810822211293,healthcare
PSKY,-5.559370040893555,31.440060715825112,36.99943075671867,
TYL,16.378698348999023,-20.648460016272924,37.027158365271944,technology
BAX,16.137035369873047,-20.98731917981702,37.12435454969007,healthcare
QCOM,-12.664834022521973,24.69464675346396,37.35948077598593,technology
EA,-14.725751876831056,23.060481773509796,37.78623365034085,communication-services
CTAS,20.32050514221191,-17.796179160889892,38.116684303101806,industrials
CAG,29.803476333618164,-8.8660278145094,38.669504148127565,consumer-defensive
WM,25.038175582885746,-14.02099018067762,39.05916576356336,industrials
PAYX,23.225358963012695,-16.71648504053428,39.941844003546976,technology
MNST,-30.472387313842773,9.917767548784049,40.39015486262682,consumer-defensive
ALB,0.5208620429039001,40.96913410404004,40.44827206113614,basic-materials
HCA,-17.127519607543945,23.34995983271414,40.47747944025809,healthcare
A,-12.040060997009276,28.66633739441736,40.70639839142663,healthcare
HII,-19.485586166381836,21.451310769818654,40.9368969362005,industrials
AMCR,23.0114803314209,-18.049794460438495,41.06127479185939,consumer-cyclical
LYB,35.98306655883789,-5.266231748700155,41.24929830753805,basic-materials
DXCM,18.45578384399414,-23.795811442513763,42.25159528650791,healthcare
IVZ,-26.42513656616211,16.35174154565759,42.7768781118197,financial-services
PAYC,23.22127342224121,-19.70587291514818,42.92714633738939,technology
HRL,19.54399681091309,-23.435450711974447,42.97944752288753,consumer-defensive
APH,-14.451772689819336,28.54267450759696,42.99444719741629,technology
LLY,-8.307250022888184,34.93668604974135,43.24393607262953,healthcare
AMAT,-16.01652717590332,27.63750860061919,43.654035776522505,technology
TEL,-19.800493240356445,23.993936662016,43.79442990237244,technology
DECK,24.425546646118164,-20.011776927854186,44.43732357397235,consumer-cyclical
AAPL,-21.530961990356445,23.018155468596987,44.54911745895343,technology
COR,-23.411806106567383,21.566553311453013,44.9783594180204,healthcare
AVGO,-24.14165687561035,21.89337119208887,46.03502806769922,technology
LULU,36.4028205871582,-10.77744384707331,47.18026443423151,consumer-cyclical
CRWD,-19.783292770385746,27.76706112132353,47.55035389170927,technology
STZ,24.20079231262207,-23.558973563137368,47.75976587575944,consumer-defensive
GM,-17.336332321166992,30.819027037022057,48.155359358189045,consumer-cyclical
ARE,28.817209243774418,-20.67489951320806,49.492108756982475,real-estate
VLO,-21.92072105407715,27.882949122714543,49.8036701767917,energy
CNC,-9.887778282165527,40.02374747187586,49.911525754041385,healthcare
STLD,-23.719772338867188,28.91501914240399,52.63479148127118,basic-materials
GLW,-15.12740993499756,38.115081094847575,53.242491029845134,technology
TSLA,-14.678669929504396,41.67003230922157,56.34870223872596,consumer-cyclical
KLAC,-24.237056732177734,32.81698072550519,57.05403745768293,technology
CMG,32.5796012878418,-25.76715494614521,58.34675623398701,consumer-cyclical
CAT,-19.9636173248291,38.78944145038631,58.753058775215415,industrials
CHRW,-28.583824157714844,31.3363319436065,59.92015610132134,industrials
HOOD,-28.849393844604492,31.960796861872296,60.81019070647679,
KVUE,29.5566349029541,-33.32816673616426,62.884801639118365,consumer-defensive
FSLR,-19.628765106201172,43.82542762015024,63.45419272635141,technology
FDS,34.69935989379883,-30.798025822680085,65.49738571647892,financial-services
GOOG,-23.72971534729004,42.98048925650341,66.71020460379344,communication-services
GOOGL,-24.274978637695312,43.21264854915738,67.48762718685269,communication-services
TTD,26.49888038635254,-43.07709981092784,69.57598019728039,communication-services
AMD,-24.463632583618164,48.56148734609112,73.02511992970929,technology
APP,-28.655160903930664,45.728728775458265,74.38388967938893,
FI,30.444477081298828,-49.74377997354607,80.1882570548449,technology
LRCX,-27.823957443237305,59.12348767484055,86.94744511807785,technology
STX,-14.377614974975586,73.31975661121048,87.69737158618607,technology
TER,-18.95918083190918,70.90256027661603,89.86174110852521,technology
WBD,-12.726489067077637,89.29174884334822,102.01823791042584,communication-services
INTC,-19.970195770263672,102.27617983065214,122.2463756009158,technology
WDC,-26.314706802368164,102.02157782109052,128.3362846234587,technology
MU,-33.03670883178711,100.15208292047248,133.1887917522596,technology
