Ticker,Pred_Average,Rentabilidad,Dif_Average,Sector
FFIV,9.100215244293214,-20.231379665190733,29.331594909483947,technology
MTD,-15.047436332702638,14.497646147663874,29.54508248036651,healthcare
MPC,-8.39688220024109,21.351643083749153,29.74852528399024,energy
DELL,-8.42335147857666,21.397191631032577,29.820543109609236,technology
MOH,28.583580398559572,-1.251614478326613,29.835194876886185,healthcare
MS,-12.775626754760744,17.086592016579644,29.862218771340387,financial-services
APD,14.794316291809084,-15.375399492818037,30.16971578462712,basic-materials
BBY,-7.044532203674317,23.16899975998285,30.213531963657168,consumer-cyclical
ALGN,29.6664363861084,-0.6413485351639922,30.307784921272393,healthcare
PANW,0.7090771675109865,31.01725014664233,30.308172979131346,technology
SBAC,16.79697608947754,-13.760499776546776,30.557475866024312,real-estate
BALL,17.93005599975586,-12.695686408281375,30.625742408037237,consumer-cyclical
COR,-9.08233609199524,21.566553311453013,30.64888940344825,healthcare
NEM,-13.041037940979004,17.61877857516025,30.65981651613925,basic-materials
LII,16.127772903442384,-14.750263458646367,30.87803636208875,industrials
EME,-21.5596227645874,9.476887006438504,31.036509771025905,
IBM,-7.480220222473145,23.716198063359485,31.196418285832628,technology
APTV,-8.23116683959961,23.252271599939615,31.483438439539224,consumer-cyclical
CFG,-21.50472068786621,10.055742311436624,31.560462999302835,financial-services
UHS,-3.053152179718018,28.53465007395141,31.58780225366943,healthcare
PAYX,14.87612361907959,-16.71648504053428,31.59260865961387,technology
CHTR,22.05680046081543,-9.63753093710946,31.69433139792489,communication-services
BKR,-19.044221115112308,12.738708420220457,31.78292953533276,energy
OKE,20.71761283874512,-11.234768123727992,31.95238096247311,energy
PGR,16.04299755096436,-15.990534727416032,32.03353227838039,financial-services
CPB,25.05625190734863,-7.317363810746865,32.37361571809549,consumer-defensive
PWR,-16.44934959411621,15.977377736123447,32.42672733023966,industrials
WM,18.93856315612793,-14.02099018067762,32.95955333680555,industrials
WAT,-7.47524642944336,25.755397878962455,33.230644308405815,healthcare
AVGO,-11.693096160888672,21.89337119208887,33.58646735297754,technology
CSGP,5.876114422082901,-27.82672519230332,33.70283961438622,real-estate
KHC,24.508603286743167,-9.247225335436154,33.75582862217932,consumer-defensive
CMCSA,22.853449821472168,-11.16039145677226,34.01384127824443,communication-services
ICE,12.292391586303712,-21.97700032154009,34.2693919078438,financial-services
EFX,21.737709426879885,-12.562244490112818,34.299953916992706,industrials
HII,-12.921171379089357,21.451310769818654,34.37248214890801,industrials
QCOM,-9.77779026031494,24.69464675346396,34.4724370137789,technology
HPE,-14.146552658081056,20.33848059416965,34.4850332522507,technology
NRG,-22.90754508972168,12.165513145244509,35.07305823496619,utilities
NVDA,-23.26459369659424,12.021584844180992,35.28617854077523,technology
MOS,22.547189521789555,-12.760815906709874,35.30800542849943,basic-materials
EXPE,-18.41692066192627,17.485994374363255,35.90291503628953,consumer-cyclical
IVZ,-19.609111404418947,16.35174154565759,35.960852950076536,financial-services
EA,-13.046026611328124,23.060481773509796,36.10650838483792,communication-services
HCA,-12.799448394775393,23.34995983271414,36.14940822748953,healthcare
CTAS,18.66382751464844,-17.796179160889892,36.46000667553833,industrials
IQV,-15.503587341308595,20.961168150494043,36.464755491802634,healthcare
TYL,15.967668533325195,-20.648460016272924,36.61612854959811,technology
SNPS,9.93127613067627,-26.84216548906887,36.77344161974514,technology
LYB,32.001959228515624,-5.266231748700155,37.26819097721578,basic-materials
CRWD,-9.747499275207518,27.76706112132353,37.514560396531046,technology
CAH,-12.862973785400392,24.759201716130917,37.62217550153131,healthcare
AMT,23.635770797729492,-14.024223938061494,37.65999473579099,real-estate
ALB,3.268391025066376,40.96913410404004,37.70074307897366,basic-materials
PSKY,-6.89383659362793,31.440060715825112,38.33389730945304,
BAC,-18.921729469299315,19.651158848654948,38.572888317954266,financial-services
GS,-28.320531082153323,10.26143640398553,38.58196748613885,financial-services
CPAY,24.103638458251957,-14.499176977498973,38.60281543575093,technology
AMCR,21.498253250122072,-18.049794460438495,39.54804771056057,consumer-cyclical
AMAT,-12.976525878906251,27.63750860061919,40.61403447952544,technology
CAG,32.1131175994873,-8.8660278145094,40.979145413996704,consumer-defensive
ANET,-27.774715423583984,13.21798091862556,40.99269634220954,technology
TEL,-17.993778800964357,23.993936662016,41.98771546298036,technology
A,-13.797654151916504,28.66633739441736,42.46399154633386,healthcare
LLY,-9.404385757446288,34.93668604974135,44.34107180718763,healthcare
HRL,22.42330551147461,-23.435450711974447,45.858756223449056,consumer-defensive
KLAC,-13.223874282836912,32.81698072550519,46.040855008342106,technology
AAPL,-23.417773818969728,23.018155468596987,46.435929287566715,technology
LULU,35.85742263793946,-10.77744384707331,46.634866485012765,consumer-cyclical
GM,-16.454491424560548,30.819027037022057,47.27351846158261,consumer-cyclical
DECK,27.5020450592041,-20.011776927854186,47.513821987058286,consumer-cyclical
DXCM,24.003188323974612,-23.795811442513763,47.79899976648838,healthcare
VLO,-21.75083656311035,27.882949122714543,49.633785685824904,energy
APH,-21.7539981842041,28.54267450759696,50.296672691801064,technology
BAX,30.09615707397461,-20.98731917981702,51.08347625379163,healthcare
PAYC,31.523755264282222,-19.70587291514818,51.22962817943041,technology
ARE,31.179401779174803,-20.67489951320806,51.854301292382864,real-estate
STLD,-24.06180610656738,28.91501914240399,52.97682524897137,basic-materials
STZ,29.7433406829834,-23.558973563137368,53.30231424612077,consumer-defensive
CMG,30.420750427246094,-25.76715494614521,56.18790537339131,consumer-cyclical
TSLA,-15.270515632629396,41.67003230922157,56.940547941850966,consumer-cyclical
FSLR,-13.133598136901856,43.82542762015024,56.95902575705209,technology
HOOD,-25.633118820190433,31.960796861872296,57.59391568206273,
CHRW,-27.356246185302737,31.3363319436065,58.69257812890923,industrials
FDS,29.52881622314453,-30.798025822680085,60.32684204582462,financial-services
GLW,-22.581259727478027,38.115081094847575,60.6963408223256,technology
CAT,-23.821235275268556,38.78944145038631,62.61067672565487,industrials
KVUE,32.30530128479004,-33.32816673616426,65.6334680209543,consumer-defensive
APP,-22.40877342224121,45.728728775458265,68.13750219769948,
GOOG,-27.644641494750974,42.98048925650341,70.62513075125437,communication-services
AMD,-22.612104415893555,48.56148734609112,71.17359176198468,technology
GOOGL,-28.1745361328125,43.21264854915738,71.38718468196987,communication-services
TTD,30.700056076049805,-43.07709981092784,73.77715588697765,communication-services
FI,30.237001037597658,-49.74377997354607,79.98078101114373,technology
LRCX,-29.240819931030273,59.12348767484055,88.36430760587082,technology
STX,-22.78217353820801,73.31975661121048,96.1019301494185,technology
TER,-30.58587150573731,70.90256027661603,101.48843178235332,technology
WBD,-12.770462989807127,89.29174884334822,102.06221183315536,communication-services
INTC,-14.451664352416993,102.27617983065214,116.72784418306914,technology
WDC,-22.46067008972168,102.02157782109052,124.48224791081222,technology
MU,-33.33450088500977,100.15208292047248,133.48658380548224,technology
